panel,quantity,x,normalized_y,x_variable,kBT_over_t1,g_fixed,central_difference_half_step,M_reference
a,I,1.1774080373049494,0.5238869098614669,kBT/t1,1.1774080373049494,0.8,,0.16258811206509494
a,I,1.2305584474031421,0.5085951206115119,kBT/t1,1.2305584474031421,0.8,,0.16258811206509494
a,I,1.286108166835144,0.4933652638548694,kBT/t1,1.286108166835144,0.8,,0.16258811206509494
a,I,1.344165504930433,0.47822760634309486,kBT/t1,1.344165504930433,0.8,,0.16258811206509494
a,I,1.4048436603050367,0.4632114816623322,kBT/t1,1.4048436603050367,0.8,,0.16258811206509494
a,I,1.468260941573112,0.4483449977967458,kBT/t1,1.468260941573112,0.8,,0.16258811206509494
a,I,1.5345409980218512,0.43365477942846004,kBT/t1,1.5345409980218512,0.8,,0.16258811206509494
a,I,1.603813060699496,0.41916574942841683,kBT/t1,1.603813060699496,0.8,,0.16258811206509494
a,I,1.6762121943865202,0.40490095221580336,kBT/t1,1.6762121943865202,0.8,,0.16258811206509494
a,I,1.7518795609412487,0.3908814199643508,kBT/t1,1.7518795609412487,0.8,,0.16258811206509494
a,I,1.8309626945334079,0.37712608109451445,kBT/t1,1.8309626945334079,0.8,,0.16258811206509494
a,I,1.9136157893022352,0.3636517091711634,kBT/t1,1.9136157893022352,0.8,,0.16258811206509494
a,I,2.0,0.3504729092634978,kBT/t1,2.0,0.8,,0.16258811206509494
a,I,2.0821127603800598,0.33873114807842,kBT/t1,2.0821127603800598,0.8,,0.16258811206509494
a,I,2.1675967734687362,0.3272531216982636,kBT/t1,2.1675967734687362,0.8,,0.16258811206509494
a,I,2.256590450698951,0.3160453352601615,kBT/t1,2.256590450698951,0.8,,0.16258811206509494
a,I,2.349237886176038,0.30511295035438496,kBT/t1,2.349237886176038,0.8,,0.16258811206509494
a,I,2.4456890899877037,0.2944598526762315,kBT/t1,2.4456890899877037,0.8,,0.16258811206509494
a,I,2.546100231092847,0.2840887269388559,kBT/t1,2.546100231092847,0.8,,0.16258811206509494
a,I,2.6506338901825184,0.2740011369596667,kBT/t1,2.6506338901825184,0.8,,0.16258811206509494
a,I,2.75945932292243,0.2641976090258821,kBT/t1,2.75945932292243,0.8,,0.16258811206509494
a,I,2.8727527340032553,0.2546777168580245,kBT/t1,2.8727527340032553,0.8,,0.16258811206509494
a,I,2.990697562442441,0.24544016671226682,kBT/t1,2.990697562442441,0.8,,0.16258811206509494
a,I,3.113484778599474,0.23648288138458248,kBT/t1,3.113484778599474,0.8,,0.16258811206509494
a,I,3.2413131933855244,0.22780308209418912,kBT/t1,3.2413131933855244,0.8,,0.16258811206509494
a,I,3.374389780168121,0.21939736742562185,kBT/t1,3.374389780168121,0.8,,0.16258811206509494
a,I,3.5129300098920546,0.21126178869409126,kBT/t1,3.5129300098920546,0.8,,0.16258811206509494
a,I,3.657158199959149,0.20339192126533992,kBT/t1,3.657158199959149,0.8,,0.16258811206509494
a,I,3.807307877431757,0.19578293150797907,kBT/t1,3.807307877431757,0.8,,0.16258811206509494
a,I,3.9636221571480905,0.18842963918304836,kBT/t1,3.9636221571480905,0.8,,0.16258811206509494
a,I,4.12635413536159,0.18132657518295697,kBT/t1,4.12635413536159,0.8,,0.16258811206509494
a,I,4.295767299541697,0.1744680346211064,kBT/t1,4.295767299541697,0.8,,0.16258811206509494
a,I,4.47213595499958,0.1678481253458287,kBT/t1,4.47213595499958,0.8,,0.16258811206509494
a,I,4.655745669029544,0.16146081200947132,kBT/t1,4.655745669029544,0.8,,0.16258811206509494
a,I,4.846893733285306,0.15529995586723747,kBT/t1,4.846893733285306,0.8,,0.16258811206509494
a,I,5.045889645139742,0.14935935051255503,kBT/t1,5.045889645139742,0.8,,0.16258811206509494
a,I,5.253055608807535,0.1436327537779231,kBT/t1,5.253055608807535,0.8,,0.16258811206509494
a,I,5.468727057042106,0.13811391604403914,kBT/t1,5.468727057042106,0.8,,0.16258811206509494
a,I,5.69325319425153,0.1327966052068987,kBT/t1,5.69325319425153,0.8,,0.16258811206509494
a,I,5.926997561912822,0.12767462855390685,kBT/t1,5.926997561912822,0.8,,0.16258811206509494
a,I,6.170338627200096,0.12274185179687665,kBT/t1,6.170338627200096,0.8,,0.16258811206509494
a,I,6.423670395779652,0.11799221550323234,kBT/t1,6.423670395779652,0.8,,0.16258811206509494
a,I,6.68740304976422,0.11341974915754796,kBT/t1,6.68740304976422,0.8,,0.16258811206509494
a,I,6.961963611859305,0.10901858307452103,kBT/t1,6.961963611859305,0.8,,0.16258811206509494
a,I,7.247796636776954,0.10478295837219667,kBT/t1,7.247796636776954,0.8,,0.16258811206509494
a,I,7.545364931036488,0.10070723520118205,kBT/t1,7.545364931036488,0.8,,0.16258811206509494
a,I,7.855150302317644,0.09678589941217351,kBT/t1,7.855150302317644,0.8,,0.16258811206509494
a,I,8.177654339579425,0.0930135678306389,kBT/t1,8.177654339579425,0.8,,0.16258811206509494
a,I,8.513399225207845,0.08938499229421458,kBT/t1,8.513399225207845,0.8,,0.16258811206509494
a,I,8.862928580507484,0.08589506259547816,kBT/t1,8.862928580507484,0.8,,0.16258811206509494
a,I,9.22680834590588,0.08253880846038,kBT/t1,9.22680834590588,0.8,,0.16258811206509494
a,I,9.605627697295937,0.07931140068083803,kBT/t1,9.605627697295937,0.8,,0.16258811206509494
a,I,10.0,0.07620815150892658,kBT/t1,10.0,0.8,,0.16258811206509494
a,U,0.01,1.0,kBT/t1,0.01,0.8,,0.16258811206509494
a,U,0.010451418781035782,1.0,kBT/t1,0.010451418781035782,0.8,,0.16258811206509494
a,U,0.010923215453658753,1.0,kBT/t1,0.010923215453658753,0.8,,0.16258811206509494
a,U,0.011416309914166938,0.999999999999999,kBT/t1,0.011416309914166938,0.8,,0.16258811206509494
a,U,0.011931663584704934,0.9999999999999949,kBT/t1,0.011931663584704934,0.8,,0.16258811206509494
a,U,0.012470281287818593,0.9999999999999831,kBT/t1,0.012470281287818593,0.8,,0.16258811206509494
a,U,0.013033213205630634,0.9999999999999404,kBT/t1,0.013033213205630634,0.8,,0.16258811206509494
a,U,0.013621556927457158,0.9999999999998032,kBT/t1,0.013621556927457158,0.8,,0.16258811206509494
a,U,0.014236459589857387,0.9999999999993855,kBT/t1,0.014236459589857387,0.8,,0.16258811206509494
a,U,0.014879120113289247,0.9999999999981657,kBT/t1,0.014879120113289247,0.8,,0.16258811206509494
a,U,0.015550791539731849,0.9999999999947636,kBT/t1,0.015550791539731849,0.8,,0.16258811206509494
a,U,0.01625278347583259,0.9999999999856922,kBT/t1,0.01625278347583259,0.8,,0.16258811206509494
a,U,0.016986464646342472,0.9999999999624941,kBT/t1,0.016986464646342472,0.8,,0.16258811206509494
a,U,0.017753265562818407,0.9999999999055271,kBT/t1,0.017753265562818407,0.8,,0.16258811206509494
a,U,0.01855468131279561,0.9999999997709228,kBT/t1,0.01855468131279561,0.8,,0.16258811206509494
a,U,0.019392274474868576,0.9999999994644169,kBT/t1,0.019392274474868576,0.8,,0.16258811206509494
a,U,0.020267678165364227,0.9999999987907232,kBT/t1,0.020267678165364227,0.8,,0.16258811206509494
a,U,0.021182599222547654,0.999999997359233,kBT/t1,0.021182599222547654,0.8,,0.16258811206509494
a,U,0.02213882153456886,0.9999999944144705,kBT/t1,0.02213882153456886,0.8,,0.16258811206509494
a,U,0.02313820951763924,0.9999999885415531,kBT/t1,0.02313820951763924,0.8,,0.16258811206509494
a,U,0.024182711751219565,0.9999999771710567,kBT/t1,0.024182711751219565,0.8,,0.16258811206509494
a,U,0.0252743647773071,0.999999955772617,kBT/t1,0.0252743647773071,0.8,,0.16258811206509494
a,U,0.02641529707122967,0.9999999165809703,kBT/t1,0.02641529707122967,0.8,,0.16258811206509494
a,U,0.027607733191688924,0.9999998466414873,kBT/t1,0.027607733191688924,0.8,,0.16258811206509494
a,U,0.02885399811814427,0.9999997248951665,kBT/t1,0.02885399811814427,0.8,,0.16258811206509494
a,U,0.030156521783994417,0.999999517947759,kBT/t1,0.030156521783994417,0.8,,0.16258811206509494
a,U,0.031517843814395395,0.9999991740882147,kBT/t1,0.031517843814395395,0.8,,0.16258811206509494
a,U,0.03294061847795247,0.9999986150438671,kBT/t1,0.03294061847795247,0.8,,0.16258811206509494
a,U,0.03442761986194067,0.9999977248915031,kBT/t1,0.03442761986194067,0.8,,0.16258811206509494
a,U,0.03598174728114473,0.9999963354935143,kBT/t1,0.03598174728114473,0.8,,0.16258811206509494
a,U,0.03760603093086394,0.9999942078064756,kBT/t1,0.03760603093086394,0.8,,0.16258811206509494
a,U,0.03930363779510439,0.9999910084246834,kBT/t1,0.03930363779510439,0.8,,0.16258811206509494
a,U,0.04107787782147818,0.9999862807811762,kBT/t1,0.04107787782147818,0.8,,0.16258811206509494
a,U,0.04293221037484905,0.9999794105387186,kBT/t1,0.04293221037484905,0.8,,0.16258811206509494
a,U,0.044870250982307666,0.9999695848646866,kBT/t1,0.044870250982307666,0.8,,0.16258811206509494
a,U,0.046895778382627956,0.9999557454944906,kBT/t1,0.046895778382627956,0.8,,0.16258811206509494
a,U,0.04901274189394899,0.9999365357412767,kBT/t1,0.04901274189394899,0.8,,0.16258811206509494
a,U,0.05122526911404778,0.9999102418945569,kBT/t1,0.05122526911404778,0.8,,0.16258811206509494
a,U,0.05353767396821712,0.9998747297529319,kBT/t1,0.05353767396821712,0.8,,0.16258811206509494
a,U,0.055954465120439514,0.9998273773397147,kBT/t1,0.055954465120439514,0.8,,0.16258811206509494
a,U,0.058480354764257315,0.9997650051378596,kBT/t1,0.058480354764257315,0.8,,0.16258811206509494
a,U,0.061120267810479426,0.999683805435002,kBT/t1,0.061120267810479426,0.8,,0.16258811206509494
a,U,0.06387935148963818,0.9995792725757208,kBT/t1,0.06387935148963818,0.8,,0.16258811206509494
a,U,0.06676298538791905,0.9994461360647312,kBT/t1,0.06676298538791905,0.8,,0.16258811206509494
a,U,0.06977679193613147,0.9992782985434783,kBT/t1,0.06977679193613147,0.8,,0.16258811206509494
a,U,0.0729266473721711,0.9990687806707197,kBT/t1,0.0729266473721711,0.8,,0.16258811206509494
a,U,0.07621869319834827,0.9988096748761885,kBT/t1,0.07621869319834827,0.8,,0.16258811206509494
a,U,0.07965934815592214,0.9984921098310315,kBT/t1,0.07965934815592214,0.8,,0.16258811206509494
a,U,0.08325532074018732,0.9981062272977058,kBT/t1,0.08325532074018732,0.8,,0.16258811206509494
a,U,0.08701362228051517,0.9976411727962573,kBT/t1,0.08701362228051517,0.8,,0.16258811206509494
a,U,0.09094158061085297,0.9970851012644864,kBT/t1,0.09094158061085297,0.8,,0.16258811206509494
a,U,0.09504685435733488,0.9964251986070037,kBT/t1,0.09504685435733488,0.8,,0.16258811206509494
a,U,0.09933744787086225,0.9956477197314859,kBT/t1,0.09933744787086225,0.8,,0.16258811206509494
a,U,0.10382172683376927,0.9947380433656816,kBT/t1,0.10382172683376927,0.8,,0.16258811206509494
a,U,0.10850843457100233,0.9936807436393816,kBT/t1,0.10850843457100233,0.8,,0.16258811206509494
a,U,0.11340670909761662,0.9924596781023198,kBT/t1,0.11340670909761662,0.8,,0.16258811206509494
a,U,0.11852610093582917,0.9910580915301818,kBT/t1,0.11852610093582917,0.8,,0.16258811206509494
a,U,0.12387659173636685,0.9894587345446582,kBT/t1,0.12387659173636685,0.8,,0.16258811206509494
a,U,0.12946861374041665,0.9876439957370783,kBT/t1,0.12946861374041665,0.8,,0.16258811206509494
a,U,0.13531307012012578,0.9855960456385006,kBT/t1,0.13531307012012578,0.8,,0.16258811206509494
a,U,0.1414213562373095,0.9832969905244372,kBT/t1,0.1414213562373095,0.8,,0.16258811206509494
a,U,0.14780538186181685,0.9807290336858514,kBT/t1,0.14780538186181685,0.8,,0.16258811206509494
a,U,0.1544775943928758,0.977874641450553,kBT/t1,0.1544775943928758,0.8,,0.16258811206509494
a,U,0.1614510031286931,0.974716710915413,kBT/t1,0.1614510031286931,0.8,,0.16258811206509494
a,U,0.168739204631629,0.9712387360691944,kBT/t1,0.168739204631629,0.8,,0.16258811206509494
a,U,0.17635640923840473,0.9674249687698168,kBT/t1,0.17635640923840473,0.8,,0.16258811206509494
a,U,0.18431746876702965,0.9632605709116799,kBT/t1,0.18431746876702965,0.8,,0.16258811206509494
a,U,0.192637905474471,0.9587317541008438,kBT/t1,0.192637905474471,0.8,,0.16258811206509494
a,U,0.20133394232152818,0.9538259032685305,kBT/t1,0.20133394232152818,0.8,,0.16258811206509494
a,U,0.21042253460391958,0.9485316809121952,kBT/t1,0.21042253460391958,0.8,,0.16258811206509494
a,U,0.21992140301125568,0.942839109067791,kBT/t1,0.21992140301125568,0.8,,0.16258811206509494
a,U,0.22984906817835768,0.9367396266884782,kBT/t1,0.22984906817835768,0.8,,0.16258811206509494
a,U,0.24022488679628626,0.9302261208267218,kBT/t1,0.24022488679628626,0.8,,0.16258811206509494
a,U,0.2510690893534901,0.9232929308712244,kBT/t1,0.2510690893534901,0.8,,0.16258811206509494
a,U,0.26240281958066175,0.9159358260508357,kBT/t1,0.26240281958066175,0.8,,0.16258811206509494
a,U,0.27424817567620735,0.9081519574478623,kBT/t1,0.27424817567620735,0.8,,0.16258811206509494
a,U,0.2866282533927114,0.8999397868181652,kBT/t1,0.2866282533927114,0.8,,0.16258811206509494
a,U,0.29956719106840674,0.8912989955437141,kBT/t1,0.29956719106840674,0.8,,0.16258811206509494
a,U,0.3130902166914482,0.88223037798903,kBT/t1,0.3130902166914482,0.8,,0.16258811206509494
a,U,0.3272236970887565,0.8727357243401128,kBT/t1,0.3272236970887565,0.8,,0.16258811206509494
a,U,0.3419951893353393,0.8628176986192219,kBT/t1,0.3419951893353393,0.8,,0.16258811206509494
a,U,0.35743349448432554,0.8524797179452457,kBT/t1,0.35743349448432554,0.8,,0.16258811206509494
a,U,0.37356871372247297,0.8417258392118048,kBT/t1,0.37356871372247297,0.8,,0.16258811206509494
a,U,0.39043230706064336,0.8305606591631257,kBT/t1,0.39043230706064336,0.8,,0.16258811206509494
a,U,0.4080571546736739,0.8189892333577574,kBT/t1,0.4080571546736739,0.8,,0.16258811206509494
a,U,0.4264776210092459,0.8070170187374532,kBT/t1,0.4264776210092459,0.8,,0.16258811206509494
a,U,0.4457296217907493,0.7946498434971819,kBT/t1,0.4457296217907493,0.8,,0.16258811206509494
a,U,0.4658506940447816,0.7818939067328043,kBT/t1,0.4658506940447816,0.8,,0.16258811206509494
a,U,0.4868800692898184,0.7687558089898254,kBT/t1,0.4868800692898184,0.8,,0.16258811206509494
a,U,0.5088587500287611,0.7552426134232183,kBT/t1,0.5088587500287611,0.8,,0.16258811206509494
a,U,0.5318295896944989,0.7413619358810604,kBT/t1,0.5318295896944989,0.8,,0.16258811206509494
a,U,0.555837376204364,0.7271220609178125,kBT/t1,0.555837376204364,0.8,,0.16258811206509494
a,U,0.5809289192863941,0.7125320795920456,kBT/t1,0.5809289192863941,0.8,,0.16258811206509494
a,U,0.6071531417476643,0.6976020439603359,kBT/t1,0.6071531417476643,0.8,,0.16258811206509494
a,U,0.634561174862642,0.68234313247873,kBT/t1,0.634561174862642,0.8,,0.16258811206509494
a,U,0.6632064580675547,0.6667678200810694,kBT/t1,0.6632064580675547,0.8,,0.16258811206509494
a,U,0.6931448431551465,0.6508900465157624,kBT/t1,0.6931448431551465,0.8,,0.16258811206509494
a,U,0.72443470317298,0.6347253765680487,kBT/t1,0.72443470317298,0.8,,0.16258811206509494
a,U,0.7571370462376165,0.6182911460386503,kBT/t1,0.7571370462376165,0.8,,0.16258811206509494
a,U,0.7913156344865783,0.6016065877490502,kBT/t1,0.7913156344865783,0.8,,0.16258811206509494
a,U,0.8270371084000274,0.584692932352856,kBT/t1,0.8270371084000274,0.8,,0.16258811206509494
a,U,0.8643711167345572,0.5675734793103417,kBT/t1,0.8643711167345572,0.8,,0.16258811206509494
a,U,0.9033904523224424,0.5502736339965009,kBT/t1,0.9033904523224424,0.8,,0.16258811206509494
a,U,0.944171194001119,0.5328209075418706,kBT/t1,0.944171194001119,0.8,,0.16258811206509494
a,U,0.9867928549496274,0.5152448766450153,kBT/t1,0.9867928549496274,0.8,,0.16258811206509494
a,U,1.0,0.5099329631507078,kBT/t1,1.0,0.8,,0.16258811206509494
a,U,1.031338537721246,0.4975771012549453,kBT/t1,1.031338537721246,0.8,,0.16258811206509494
a,U,1.0778950962745806,0.47985099872190956,kBT/t1,1.0778950962745806,0.8,,0.16258811206509494
a,U,1.126553305319053,0.4621016737839103,kBT/t1,1.126553305319053,0.8,,0.16258811206509494
a,U,1.1774080373049494,0.4443657046226054,kBT/t1,1.1774080373049494,0.8,,0.16258811206509494
a,U,1.2305584474031421,0.42668088620886335,kBT/t1,1.2305584474031421,0.8,,0.16258811206509494
a,U,1.286108166835144,0.4090859332747898,kBT/t1,1.286108166835144,0.8,,0.16258811206509494
a,U,1.344165504930433,0.39162014648677596,kBT/t1,1.344165504930433,0.8,,0.16258811206509494
a,U,1.4048436603050367,0.37432304672183186,kBT/t1,1.4048436603050367,0.8,,0.16258811206509494
a,U,1.468260941573112,0.3572339837125109,kBT/t1,1.468260941573112,0.8,,0.16258811206509494
a,U,1.5345409980218512,0.34039172664825973,kBT/t1,1.5345409980218512,0.8,,0.16258811206509494
a,U,1.603813060699496,0.3238340455111904,kBT/t1,1.603813060699496,0.8,,0.16258811206509494
a,U,1.6762121943865202,0.3075972928828114,kBT/t1,1.6762121943865202,0.8,,0.16258811206509494
a,U,1.7518795609412487,0.29171599658860264,kBT/t1,1.7518795609412487,0.8,,0.16258811206509494
a,U,1.8309626945334079,0.2762224737670845,kBT/t1,1.8309626945334079,0.8,,0.16258811206509494
a,U,1.9136157893022352,0.2611464767015825,kBT/t1,1.9136157893022352,0.8,,0.16258811206509494
a,U,2.0,0.24651488001192415,kBT/t1,2.0,0.8,,0.16258811206509494
a,U,2.0821127603800598,0.23358836045895875,kBT/t1,2.0821127603800598,0.8,,0.16258811206509494
a,U,2.1675967734687362,0.22106618939301106,kBT/t1,2.1675967734687362,0.8,,0.16258811206509494
a,U,2.256590450698951,0.20896150960995793,kBT/t1,2.256590450698951,0.8,,0.16258811206509494
a,U,2.349237886176038,0.19728500437728705,kBT/t1,2.349237886176038,0.8,,0.16258811206509494
a,U,2.4456890899877037,0.18604487758177743,kBT/t1,2.4456890899877037,0.8,,0.16258811206509494
a,U,2.546100231092847,0.17524686991677163,kBT/t1,2.546100231092847,0.8,,0.16258811206509494
a,U,2.6506338901825184,0.16489430933300256,kBT/t1,2.6506338901825184,0.8,,0.16258811206509494
a,U,2.75945932292243,0.15498819308577835,kBT/t1,2.75945932292243,0.8,,0.16258811206509494
a,U,2.8727527340032553,0.14552729797030176,kBT/t1,2.8727527340032553,0.8,,0.16258811206509494
a,U,2.990697562442441,0.13650831477091566,kBT/t1,2.990697562442441,0.8,,0.16258811206509494
a,U,3.113484778599474,0.12792600257191827,kBT/t1,3.113484778599474,0.8,,0.16258811206509494
a,U,3.2413131933855244,0.11977335838799537,kBT/t1,3.2413131933855244,0.8,,0.16258811206509494
a,U,3.374389780168121,0.11204179756125551,kBT/t1,3.374389780168121,0.8,,0.16258811206509494
a,U,3.5129300098920546,0.10472134052059538,kBT/t1,3.5129300098920546,0.8,,0.16258811206509494
a,U,3.657158199959149,0.09780080178242911,kBT/t1,3.657158199959149,0.8,,0.16258811206509494
a,U,3.807307877431757,0.09126797746069149,kBT/t1,3.807307877431757,0.8,,0.16258811206509494
a,U,3.9636221571480905,0.08510982801798632,kBT/t1,3.9636221571480905,0.8,,0.16258811206509494
a,U,4.12635413536159,0.07931265349905581,kBT/t1,4.12635413536159,0.8,,0.16258811206509494
a,U,4.295767299541697,0.07386225901505775,kBT/t1,4.295767299541697,0.8,,0.16258811206509494
a,U,4.47213595499958,0.06874410876874107,kBT/t1,4.47213595499958,0.8,,0.16258811206509494
a,U,4.655745669029544,0.06394346740716317,kBT/t1,4.655745669029544,0.8,,0.16258811206509494
a,U,4.846893733285306,0.059445527945386864,kBT/t1,4.846893733285306,0.8,,0.16258811206509494
a,U,5.045889645139742,0.05523552591144985,kBT/t1,5.045889645139742,0.8,,0.16258811206509494
a,U,5.253055608807535,0.05129883971385872,kBT/t1,5.253055608807535,0.8,,0.16258811206509494
a,U,5.468727057042106,0.047621077525548366,kBT/t1,5.468727057042106,0.8,,0.16258811206509494
a,U,5.69325319425153,0.04418815121331362,kBT/t1,5.69325319425153,0.8,,0.16258811206509494
a,U,5.926997561912822,0.04098633802205946,kBT/t1,5.926997561912822,0.8,,0.16258811206509494
a,U,6.170338627200096,0.03800233085340051,kBT/t1,6.170338627200096,0.8,,0.16258811206509494
a,U,6.423670395779652,0.03522327806376116,kBT/t1,6.423670395779652,0.8,,0.16258811206509494
a,U,6.68740304976422,0.032636813754311496,kBT/t1,6.68740304976422,0.8,,0.16258811206509494
a,U,6.961963611859305,0.030231079540103043,kBT/t1,6.961963611859305,0.8,,0.16258811206509494
a,U,7.247796636776954,0.027994738774697558,kBT/t1,7.247796636776954,0.8,,0.16258811206509494
a,U,7.545364931036488,0.025916984175098703,kBT/t1,7.545364931036488,0.8,,0.16258811206509494
a,U,7.855150302317644,0.023987539745011548,kBT/t1,7.855150302317644,0.8,,0.16258811206509494
a,U,8.177654339579425,0.022196657836855517,kBT/t1,8.177654339579425,0.8,,0.16258811206509494
a,U,8.513399225207845,0.02053511212836935,kBT/t1,8.513399225207845,0.8,,0.16258811206509494
a,U,8.862928580507484,0.018994187221256207,kBT/t1,8.862928580507484,0.8,,0.16258811206509494
a,U,9.22680834590588,0.01756566549968249,kBT/t1,9.22680834590588,0.8,,0.16258811206509494
a,U,9.605627697295937,0.016241811817590157,kBT/t1,9.605627697295937,0.8,,0.16258811206509494
a,U,10.0,0.015015356517222356,kBT/t1,10.0,0.8,,0.16258811206509494
b,M,0.5,0.8613785325822036,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.506666666667,0.8587380760481034,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.513333333333,0.8560587499600405,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.52,0.8533403077781881,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.526666666667,0.8505824918702429,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.533333333333,0.8477850329811822,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.54,0.8449476496725326,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.546666666667,0.8420700477328111,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.553333333333,0.8391519195491994,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.56,0.8361929434414099,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.566666666667,0.8331927829589512,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.573333333333,0.830151086130743,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.58,0.8270674846674301,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.586666666667,0.823941593116825,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.593333333333,0.820773007960104,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.6,0.8175613066481217,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.606666666667,0.8143060465772106,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.613333333333,0.811006763990331,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.62,0.8076629728015146,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.626666666667,0.8042741633413963,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.633333333333,0.8008398010073244,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.64,0.7973593248139677,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.646666666667,0.7938321458397988,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.653333333333,0.7902576455497935,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.66,0.786635173987095,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.666666666667,0.7829640478256212,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.673333333333,0.7792435482592764,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.68,0.7754729187159483,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.686666666667,0.7716513623829467,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.693333333333,0.767778039512831,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.7,0.7638520644907373,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.706666666667,0.7598725026416581,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.713333333333,0.7558383667365189,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.72,0.7517486131670562,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.726666666667,0.7476021377550388,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.733333333333,0.7433977711388459,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.74,0.7391342736896389,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.746666666667,0.7348103299016107,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.753333333333,0.7304245421738506,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.76,0.725975423906423,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.766666666667,0.7214613918199783,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.773333333333,0.7168807573734091,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.78,0.7122317171512936,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.786666666667,0.7075123420689451,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.793333333333,0.7027205651939507,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.8,0.6978541679644866,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.806666666667,0.6929107645397072,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.813333333333,0.6878877839411249,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.82,0.6827824495917675,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.826666666667,0.6775917557710549,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.833333333333,0.6723124403685092,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.84,0.6669409531929236,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.846666666667,0.6614734189050724,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.853333333333,0.6559055933724259,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.86,0.6502328119379859,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.866666666667,0.6444499276587359,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.873333333333,0.6385512369540554,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.88,0.632530389313977,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.886666666667,0.6263802765866061,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.893333333333,0.6200928957373318,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.9,0.6136591766850877,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.906666666667,0.6070687634216718,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.913333333333,0.6003097314743082,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.92,0.5933682168872111,g=Delta/Delta_c,1.0,,,0.16258811206509494
b,M,0.926666666667,0.5862279193186094,g=Delta/Delta_c,1.0,,,0.16258811206509494
